"","lichen.rich","Parmeliaceae","Physciaceae","fric","fdiv","raoQ","wetness","rain_lowRH","mat","iso","pseas","ap","rh","totalNS","radiation","ap_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_mean","iso_reg_mean","pseas_reg_mean","ap_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","mat_reg_var","iso_reg_var","pseas_reg_var","ap_reg_cv","rh_reg_cv","mat_reg_cv","iso_reg_cv","pseas_reg_cv","totalNS_reg","regS_tree","bark_moist_pct.ba","bark_moist_pct.rao.ba","wood_SG.ba","wood_SG.rao.ba","PC1","LogSeed.ba","LogSeed.rao.ba","PIE.ba.tree","propDead","light.mean","lightDist.mean","regS","regFIA","regParm","regPhys","tot_abun_log","parm_abun_log","phys_abun_log","bigTrees","diamDiversity"
"1998_33_3_8170",9,8,1,691.1600299,0.764524851,417.7619034,1.56641302607648,0.372196919839699,4.1,2.9,10,1327,105.002961429284,729.749572753906,3716626.16,1072.886326,101.5459257,1.00028815,0.156109912,5.21416804,2.710378913,14.9398682,12142.50046,29.50950072,0.059675089,0.149051978,5.880046403,0.061301381,17.99473455,11.3176020289777,0.290602508338747,1.12770558177101,0.0226172734395089,1.20447746319476,556.3177267,92,68.3890099968318,0.0148838714960586,0.492201367478512,0.0148837849747821,-0.00318238525831579,0.416255821119644,0.0442163312101089,0.624886461405816,0.0588235294117647,47.3809523809524,10.650406504065,361.682325761851,251.882242482678,100.934529041043,45.8856496441389,5.079850363,4.96284463,2.931193752,-1.26126041872989,-0.053923610969
"1998_33_5_6801",13,10,0,733.708355,0.734479091,377.0331955,1.08887298257577,0.307511312398616,6.8,3.1,7,1166,100.946605693426,657.01904296875,3321809.59,1063.650888,100.6255027,0.938448148,0.18779991,6.601873767,2.827071006,14.07642998,12771.11141,25.39183643,0.062672566,0.134934974,5.770997967,0.061856834,13.59504359,12.0068638630234,0.252339970968413,0.874145457892091,0.0218801840734523,0.965801954708405,630.9211704,109,74.8524924152629,0.00220236056642453,0.405150444961822,0.0239469790573669,-0.0499736151156292,1.37715484561749,0.0163982363628761,0.61630984606954,0.0810810810810811,48.030303030303,11.9886363636364,353.811500426284,247.628435386025,99.7849950485912,43.6571674882927,4.88846766,4.693638834,0,-0.884822377989468,0.0363112321153038
"1998_33_5_6823",8,6,2,NA,NA,NA,1.18403056656176,0.182042977738856,6.3,3,8,1157,103.114287889405,660.745300292969,3521697.361,1059.45804,100.7103275,0.939134824,0.179856893,6.440131271,2.812611346,14.22972339,13200.76618,25.44084833,0.063313382,0.136054807,5.94125927,0.064320241,13.79241817,12.4599235473261,0.25261409590789,0.922536982554,0.0228685136648809,0.969268185472437,635.0139919,109,83.7808972240396,0.00408261050439347,0.483006727928391,0.028196223002909,-0.0458335103215045,2.09870843622034,0.0530578790903853,0.767306845083168,0.0952380952380952,47.3529411764706,6.98529411764706,354.651540569516,248.479283227821,100.03666701806,44.0339924074775,4.624972813,4.454347296,3.17805383,0.969354715023154,0.0217497992556407
"1998_33_7_8944",6,4,1,426.8156576,0.819693351,348.1456447,1.25563397268551,-0.0478499041256677,3,2.8,19,1110,106.07653339364,568.100708007812,3200389.549,1060.934119,101.9456998,1.022728932,0.13763437,4.566186785,2.657158631,15.89105631,11665.68675,26.83808887,0.05190094,0.140509107,6.246692286,0.061823735,27.50285444,10.9956749821522,0.263258665374329,1.36803257950824,0.0232668589216795,1.73071279237069,517.4189931,89,85.7668544553134,0.00462191376624861,0.554055426693018,0.00387249140619589,-0.0153162074952689,1.55172256193407,0.0160402138560035,0.283971092537144,0.15625,49.0384615384615,8.81538461538462,359.810635370332,251.058786414632,101.619281731453,45.9274363463431,4.442651256,4.262679877,2.708050201,0.476326132409175,0.0674566475237621
"1998_33_9_7435",10,7,2,587.4113566,0.788216114,355.0159932,1.27221975939096,-0.0779071355750178,5.6,3,11,1106,106.534807927482,521.963195800781,3485537.654,1058.046841,101.1803459,0.96137892,0.154696236,5.869402664,2.765406102,14.66093683,13671.13839,27.88474631,0.065523256,0.148887597,6.113930125,0.065883573,15.38670643,12.9211088396416,0.275594494780236,1.0416613878785,0.0238241945558562,1.04950363052618,576.0538319,103,86.5743752266268,0.00313638137963788,0.536523301528778,0.00729302300052936,-0.101479109415886,2.25131674735234,0.0458765609799976,0.786712018895109,0.115384615384615,43.8095238095238,12.2067363530778,360.474183337974,252.513292877174,101.472383149538,45.3644247174441,4.605170186,4.317488114,3.258096538,-0.934824190678792,-0.114703473864413
"1998_33_9_8173",11,7,2,565.7973104,0.844219953,340.4680773,1.13484306318134,-0.368248809984081,5.3,2.9,19,979,108.037711402679,495.581939697266,3398533.943,1055.602386,101.414318,0.978875476,0.148234826,5.330815109,2.71749503,15.17614314,13140.74399,28.25774628,0.064800971,0.14879065,6.211679327,0.065397859,19.84923174,12.4485735957781,0.278636654441634,1.16524006178958,0.0240654935070847,1.30792333446586,583.5081224,96,85.4315831294794,0.00949577629935784,0.41771994234917,0.0219488154701055,0.0373178235632992,0.629288630765439,0.0253396168389722,0.731167426352031,0.0754716981132075,49.7435897435897,12.3211875843455,356.581698689153,248.711683895715,99.6398221294605,44.9944731177594,5.40829222,5.12693575,3.624340933,-0.542193559739326,-0.193466344946785
"1998_34_5_4714",16,9,2,707.8682606,0.813524476,374.9425883,0.818550961081801,0.422911719337783,11.8,3.2,12,1120,97.1568259348345,701.797180175781,3671295.941,1093.835484,99.70807181,0.908157206,0.250150761,9.883817204,3.187258065,13.32849462,10736.92612,22.33908873,0.07947924,0.095774482,8.157150564,0.077701999,13.20725647,9.81585099135438,0.224044937631213,0.82530366513646,0.0243789481163333,0.990903837720872,715.3856157,143,86.8708963491373,0.00415808520819126,0.523310173401087,0.00735134799183513,0.0167057833251547,2.31381693058677,0.0495336526484735,0.56295241250403,0,47.6190476190476,12.3333333333333,281.069263670255,203.723253094457,79.3881330023578,38.2515584891365,4.966335035,4.40060302,2.302585093,-1.18261706262165,-0.0594576659360873
"1998_34_5_4716",16,9,3,714.1794324,0.77370246,374.0004414,0.799426927300359,0.489185809722859,11.7,3.3,13,1134,96.3177767675287,750.009765625,3508493.344,1088.027277,99.82114975,0.907050359,0.23782285,9.723932064,3.171127123,13.35717962,11043.79792,22.6586612,0.080869748,0.096193309,7.874488753,0.079922879,12.75186269,10.1502950830892,0.226992588812573,0.809804994643369,0.0252033033997042,0.954682279701199,736.3825146,143,86.545696699812,0.00388465273359158,0.469738557496427,0.00163708618526642,-0.0696416334921923,1.19954449575078,0.0127534028166819,0.702783740138319,0.0384615384615385,53,14.5789473684211,286.38113111452,207.865763913978,79.9792453576923,39.2453615593182,4.787491743,4.182050143,3.540959324,-0.486134632552119,0.0141119221760123
"1998_41_1_8785",15,15,0,361.9917558,0.733930943,339.5302595,-0.523074087068321,-0.232604915794608,2.6,4.1,37,527,90.415709566734,104.488052368164,3200589.857,644.3535386,92.65828305,-0.214307452,-0.152086608,6.754386523,4.030752142,39.50682323,291540.4356,66.5285316,1.455542388,0.529801763,7.26099983,0.141628609,219.2601915,452.454154645346,0.717998752082424,1.07500508081302,0.0351370176112407,5.54993222875744,73.85257572,61,63.877632684299,2.99067765128578e-05,0.391289262406845,0.0171324459771396,0.187444067066202,0.903017153601323,0.00629682021464085,0.752849707892273,0.285714285714286,51.8421052631579,21.4619883040936,391.320716932272,264.72357812297,108.285622457548,43.7573795533706,4.916324615,5.141663557,0,0.102145987064263,-0.187682056646911
"1998_41_1_8790",4,4,0,20.54829739,0.801876205,224.471446,-0.525474279092116,-0.203261834283022,3.6,4,36,535,90.1038272216899,103.618515014648,3586252.686,643.1585862,93.21278531,-0.186825895,-0.181042093,6.486121554,3.976446669,38.40663122,282042.7186,60.66553382,1.395049759,0.515166302,7.500857156,0.142564591,201.668767,438.527487079671,0.650828463265454,1.15644720709469,0.0358522577736098,5.25088404251874,66.95952707,57,75.3488696278903,0.00494454209877637,0.415119117140373,0.010267942883874,0.201948305486093,1.54348308537064,0.0106621766317023,0.63559579340634,0.423076923076923,56.4285714285714,12.8571428571429,386.061594741014,260.837398231069,107.107014800852,43.3746564919886,3.496507561,3.555348061,0,1.61900732647358,0.182510612208735
"1998_41_13_8819",11,6,3,701.3724429,0.819452729,431.561213,-0.583450372867971,-1.05797612190609,7.8,4.8,33,264,97.9318975058179,31.6602668762207,3374742.906,796.7063733,93.6578333,0.083776278,0.044263255,7.63962766,4.148672231,45.57359636,429991.3976,74.00349579,1.996423117,0.776247873,6.612731598,0.175478312,262.5482817,539.711256254864,0.790147424753633,0.865582969785729,0.0422974634363203,5.76097351690329,38.16251807,64,60,0,0.45,0,0.103541648635258,1.77815125038364,0,0,0,87.5,5,401.194518740011,270.687071964156,109.990388763187,44.3132807123464,2.341805806,1.887069649,1.335001067,-0.958104591783037,-1.24793263549421
"1998_41_15_7405",24,19,0,869.01031,0.807908277,445.5136508,1.73111320336061,1.5580090781311,9,5,73,1728,94.9703855881623,244.552673339844,4176880.862,929.7959184,94.25511088,0.334319139,0.234015418,8.829209184,4.476147959,56.08290816,419652.668,80.71511622,1.88855711,0.887901603,7.677333899,0.144855095,384.5074805,451.338470835774,0.856347369032982,0.869538113663975,0.0323615520145499,6.8560546005038,270.3058858,67,68.4103313471216,0.00661914298831404,0.520523043534908,0.0407367838236743,-0.0489136273096329,2.77230639341592,0.0304726672565007,0.691105224571519,0,40.4545454545455,15.8008658008658,388.658493433176,269.563080176765,108.835464140991,45.4581476802363,5.375278408,5.099866428,0,-0.166392956534279,-0.509246141080295
"1998_41_19_8077",10,10,0,328.2574732,0.717517712,328.8467442,1.17002374266793,0.896564928315255,3.8,4.4,66,1365,95.9563852124613,153.983474731445,3310826.967,809.8289711,92.3468007,0.037639998,0.131563405,8.491696751,4.312319495,50.17960289,421614.3793,84.4675314,1.999240187,0.794538024,6.846125156,0.165938455,360.329805,520.621506942776,0.914677398239309,0.806214041403891,0.038480092950534,7.18080224329173,130.7259192,68,90.0649173770244,0.00122292680161835,0.41130959168797,0.00160899772185834,0.193144943736667,0.86726118960345,0.00113460057497652,0.272039514648447,0.195652173913043,40.9677419354839,14.494623655914,396.071093116681,271.208102577713,110.023720036469,47.0875781914804,4.990432587,4.990432587,0,0.209788160048525,-0.0932961688713599
"1998_41_19_8080",13,13,0,451.8439928,0.792661109,405.165325,1.15436501356181,0.605748289497749,4.2,4.4,66,1274,98.6598522648611,147.220932006836,3383183.709,825.6611459,92.66817068,0.079569412,0.140783897,8.399955237,4.289659803,49.96418979,441964.328,83.91042451,2.074742504,0.822589027,6.641124046,0.169525813,342.0667869,535.2853651824,0.905493481680543,0.790614218602889,0.039519640434293,6.84623904315691,133.0384803,67,64,0,0.38,0,0.162638807758562,0.585460729508501,0,0,0.0943396226415094,42.8947368421053,9.34566145092461,400.331274579615,271.646563505283,111.114436691091,47.778404656199,5.183187059,5.183187059,0,-0.390314976704434,-0.547580168328468
"1998_41_19_8083",24,22,0,660.4571157,0.713411032,420.8975635,1.57965479342231,0.699109132277226,6.5,4.4,65,1428,101.921103035656,152.634857177734,2486287.333,855.6163227,93.21322129,0.155674081,0.161413509,8.396106942,4.295919325,50.64540338,467981.2183,83.00207723,2.156019106,0.874167107,6.544729089,0.173418347,335.0135734,546.952186259408,0.890453908590589,0.779495679868152,0.0403681572861008,6.61488607142376,149.9831242,66,79.0341786647223,0.0166145193183206,0.425423620681328,0.0069352116848513,0.168098113145393,1.10007310672281,0.00148034231950347,0.42683032912016,0.027027027027027,38.28125,14.7278225806452,401.754261607756,273.241600592354,111.090259976824,47.3869401908446,5.676753802,5.601195886,0,4.93115716295603,0.0413981518214119
"1998_41_19_8084",17,17,0,446.3258304,0.728060323,377.4913672,1.71837214188381,0.792774205647927,8.5,4.4,65,1497,102.363748284239,176.556777954102,1947561.069,886.9720862,93.80756311,0.23680961,0.18205714,8.373408423,4.30093046,51.16356513,489707.5989,81.19048136,2.214838291,0.921954819,6.440953492,0.176319565,323.8037086,552.111623938499,0.865500378309529,0.769215254603854,0.040995679107074,6.32879487145309,140.2714553,66,93.791060356586,0.00153307097271705,0.438283755291831,0.00082359458355777,0.0490921554579666,0.807184842821465,0.00781461915100424,0.494992535213887,0.08,71.875,8.16666666666667,401.773250897525,273.639278961556,111.614218792888,46.935643505032,5.032070575,5.169062531,0,-1.89909638685089,-0.0480343693548996
"1998_41_19_8094",20,10,7,745.4240308,0.797109462,391.5965667,0.918234040930027,-0.0202932014797809,12,4.8,70,1018,102.490780624644,92.8340835571289,3068576.17,911.8140921,94.30312854,0.303894583,0.198703642,8.544932249,4.36596206,52.93441734,479352.7968,79.44153306,2.134050814,0.942952941,6.645349846,0.163059879,345.695805,525.713301596384,0.842406124695044,0.777694854956597,0.0373479835049231,6.53064343335606,141.0319418,66,65,0,0.64,0,-0.0905949642612891,3.64041782854397,0,0,0,33.75,12.5,389.180949681648,267.609754039916,108.623594157255,44.8685350193491,3.653252276,3.034952987,2.653241965,0.357468897523289,0.551495263930143
"1998_41_19_8098",23,19,0,873.2334716,0.766735474,418.8010309,1.11988131761411,1.0477431889483,10,4.7,72,1395,93.9783797780842,145.562927246094,3670363.477,944.3416572,94.86640414,0.387234938,0.224714008,8.486606129,4.369920545,53.44324631,499451.07,78.14678431,2.197317518,0.988526184,6.56825889,0.161809079,330.6921207,528.88810547751,0.823756154967929,0.773955900646229,0.0370279224378895,6.18772517638253,151.5538665,66,89.7136785147609,0.00338435189830731,0.452049872091715,0.00116918938265971,-0.0298104218723487,1.1559631099594,0.00570295241619869,0.184106018728471,0.242424242424242,37,7.46666666666667,388.043974440822,266.968863478779,108.505396562501,44.1409474465041,5.590053709,5.398162702,0,2.23855136981588,0.742401372111821
"1998_41_23_8788",19,18,0,724.5962649,0.726475053,375.2364544,-0.842816178050181,-0.0307379663218332,4.4,4.2,34,492,85.2908237999316,71.051887512207,2574610.754,670.6786632,93.07267394,-0.148869741,-0.128825454,6.791052462,4.039106684,40.14138817,314004.7074,63.88311457,1.536665731,0.562911387,7.358471107,0.14866304,223.550559,468.189499128828,0.686378846396771,1.08355385975518,0.0368059206232147,5.56907892804446,70.36749779,61,71.9005599114899,0.0187809691160935,0.419904697887187,0.00567970004375944,0.200297880068314,1.24096246627975,0.00321510383323446,0.602175359317941,0.075,51.1764705882353,12.3707664884135,392.800669469566,265.698407032189,108.798010037409,43.7213740161022,5.298317367,5.361292166,0,1.72925659456583,-0.138069388982201
"1998_41_23_8797",9,8,0,433.0523223,0.722037578,347.0035007,-0.968295970005935,-0.161215624500094,4.4,4.3,31,416,85.3399285728201,61.718864440918,3889596.731,705.4792152,92.75120789,-0.111223253,-0.058460265,7.103097935,4.09571001,41.83006319,348093.8731,69.31488961,1.68388654,0.620190233,7.420213659,0.155241071,249.3140926,493.414781895902,0.74732061378872,1.0446447067043,0.0379033355928439,5.96016533533714,60.9326188,65,33,0,0.38,0,0.162638807758562,1.5910646070265,0,0,0.0952380952380952,47.2222222222222,12.156862745098,392.96879288875,265.280315486309,109.191769632387,44.7037269770953,4.49980967,4.607667066,0,-0.108356817661951,0.2381168286451
"1998_41_25_8038",17,16,0,745.7394996,0.746617257,379.7003369,-0.443346884208189,-1.00274366177939,5.6,4.2,32,322,98.7657678807714,49.271297454834,2995719.394,673.2710623,91.51137295,-0.226886669,-0.047933724,7.312041361,4.133566434,41.91441891,319259.5827,80.13373592,1.60327292,0.600330076,7.658550319,0.145994838,280.4400419,474.191749173593,0.875669693686964,1.0473888126301,0.0353193399286249,6.69077728364003,54.73608313,67,33,0,0.38,0,0.162638807758562,1.5910646070265,0,0,0.255813953488372,46.875,12.9838709677419,397.173054288284,269.081961280194,112.264029981451,45.3100922190806,5.377590547,5.516448376,0,-0.909854539107463,-0.0331294844518876
"1998_41_29_7379",28,19,3,969.60012,0.771043207,464.6966073,0.223904586070103,-0.262229156320596,10.6,4.6,63,740,98.0459477528418,117.34806060791,3301379.77,836.5416454,92.87225402,0.108612611,0.149055566,8.723760858,4.398364844,52.52324987,412253.4059,83.58371061,1.922693612,0.820698034,7.466485235,0.15496665,403.3743314,492.806793501449,0.899985808377175,0.855879173734223,0.0352327866141884,7.67991950990065,113.4852531,68,69.8893338757962,0.0281608774786523,0.435066712283733,0.0104633801338791,-0.01038048263233,1.50649407638947,0.0235389851026892,0.631166941911197,0.0697674418604651,40.7142857142857,10.2380952380952,393.823018331662,271.427109698038,110.323514376208,46.4089755855729,5.898526551,5.564520407,3.876395828,2.43348102249639,0.493245470300441
"1998_41_31_8823",11,7,2,336.5269338,0.741634605,322.7948987,-0.786441303447776,-0.093848563296186,5.6,4.4,40,490,86.4647861838843,46.2507095336914,4052261.414,795.6975983,94.22249089,0.106074873,0.009091203,7.309730321,4.099417758,44.16593886,420926.8772,64.61460296,1.912413938,0.748930818,6.957816333,0.179686592,246.2149006,529.003578871302,0.685766236380168,0.951856775483359,0.0438322226734131,5.57476885933451,47.36037115,63,60,0,0.45,0,0.103541648635258,1.77815125038364,0,0,0,53.125,3.39285714285714,406.023839010411,271.556001089229,111.384229399918,43.395418338698,3.496507561,2.944438979,2.302585093,1.84502273861209,0.514576306016939
"1998_41_35_7349",11,8,0,318.3993745,0.682020603,310.8840726,-0.65043232982469,-0.532965043656923,6.9,4.5,39,400,92.1154786080004,43.0116691589355,3899314.007,694.9801056,90.13431157,-0.267625939,0.05148382,8.62135607,4.357125457,48.84287454,321707.9773,86.48921965,1.62260793,0.618411409,8.317033579,0.150906762,459.6938231,462.902426569835,0.9595593303315,0.964701319777412,0.0346344771316049,9.41168650349464,55.54865188,70,60,0,0.45,0,0.103541648635258,1.77815125038364,0,0,0,51.875,15.8333333333333,398.666856003458,275.804116544527,111.638238393642,46.9135116321444,4.457829598,4.457829598,0,1.47189061264477,0.114931609632197
"1998_41_35_7353",6,3,1,296.0794604,0.751027205,292.5542784,-0.736986739558153,-0.68889663931358,7.6,4.5,40,328,92.797119693762,44.5554656982422,3543966.997,714.6421712,90.5024966,-0.215865785,0.065770233,8.66263048,4.360793319,49.41962422,338107.9801,85.16029096,1.681129125,0.646995767,8.122500179,0.153754592,450.2545019,473.115068947389,0.940971731822921,0.93764823488119,0.0352583992756755,9.11084430540415,54.6693943,70,60,0,0.45,0,0.103541648635258,1.77815125038364,0,0,0,57.5,13.030303030303,399.097950080243,275.803322304243,111.9383232301,46.4955048715604,3.610917913,3.218875825,1.945910149,1.80036508871612,-0.0802171800406228
"1998_41_35_7360",7,7,0,282.0597046,0.656990996,319.0888244,-0.410026284455968,-0.463527859916049,6.2,4.5,54,492,93.7952728936962,82.463981628418,3429225.322,748.7093946,91.2302279,-0.120197482,0.087370304,8.532317328,4.326179541,49.27849687,371135.6181,84.1147481,1.808054269,0.703844164,7.549974369,0.159694462,402.6989317,495.700495782186,0.922005239230582,0.884867976513684,0.0369135077466264,8.17189965762038,73.35832029,68,33,0,0.38,0,0.162638807758562,1.5910646070265,0,0,0,53.6363636363636,9.78354978354978,396.881364748709,271.456435140338,111.382260084455,45.4973174448414,4.465908119,4.465908119,0,0.729030761226437,-0.846656947729898
"1998_41_35_7362",18,17,0,643.5463846,0.700813289,401.4702215,-0.321468039863833,-0.286025070816246,6.4,4.5,61,571,92.921379623394,85.0170974731445,3610866.284,766.2118461,91.54157545,-0.075074792,0.100804153,8.547686987,4.329571984,49.67315175,382739.8176,84.58864739,1.853961983,0.72713906,7.307305418,0.160068026,392.7564458,499.522187692786,0.924046226801092,0.854886875141021,0.0369708660790336,7.90681549213353,94.29134,68,57.2328356516939,0.020335246946372,0.366276740878833,0.00117199629753451,0.204602824271637,1.73094630039185,0.00633449486356588,0.692556986457876,0,40.5405405405405,12.8828828828829,396.316772339755,272.766797992897,110.849343269948,46.1363152962886,5.672463791,5.708770016,0,1.25389463727338,-1.28287374931467
"1998_41_35_7380",10,10,0,328.2574732,0.68231222,326.4869972,0.548746661209192,0.0763974221771706,5.7,4.4,64,937,97.9105129739435,106.383033752441,3484061.111,790.0840072,91.96974924,-0.014281787,0.118017782,8.604447439,4.339263252,50.43890386,398085.9035,84.32756899,1.904561274,0.760018044,7.257306054,0.162295906,388.5061532,503.85262816645,0.916905500850532,0.843436618731143,0.0374017192723204,7.7025098380082,117.1291869,68,64.8067792433798,0.0030190802413008,0.36561355848676,0.00117378496855556,0.155914396598183,1.72321114922806,0.00318526806644915,0.169611927956279,0.0666666666666667,42.962962962963,12.7350427350427,396.406243428141,273.11917589416,110.664850083386,46.3969763934614,4.973279508,4.973279508,0,3.65454620254159,0.269375562595912
"1998_41_37_7348",8,8,0,286.2112205,0.653462821,303.6997293,0.572098692508067,0.423510121335424,4.6,3.4,62,1047,94.7295166531804,179.113723754883,3289782.38,905.9304965,96.51706755,0.384776752,0.05425189,6.338499822,3.764503546,41.19929078,438420.2201,51.05521908,1.998353495,0.836873853,8.412809555,0.251130474,225.7758065,483.944653363372,0.528976069994576,1.32725562692301,0.0667101175311258,5.48008963808673,130.7312009,52,42.4980693750075,0.00783950521728887,0.377987900875167,6.1793342407435e-05,0.193581194399827,1.4758062919135,0.00371242832076463,0.474910441820007,0.0357142857142857,58,11.6333333333333,403.469874528501,270.281779313229,110.833825567157,43.4136401237105,4.406719247,4.48863637,0,-1.05146372559005,0.00422117938316302
"1998_41_39_8088",15,15,0,625.9160574,0.776873303,396.5313366,1.51861846626251,0.696156096903528,7,4.3,64,1409,101.350426125792,123.256996154785,3393237.589,858.3386953,93.51685789,0.175267063,0.150102467,8.206076854,4.241733691,49.37935657,482145.0752,80.16366062,2.202747459,0.886539804,6.015600069,0.18169069,302.3061807,561.718908677983,0.857210800584138,0.733066503766381,0.0428340634362564,6.12211664344901,134.2493732,65,89,0,0.45,0,0.12881295936195,1.03259000944318,0,0,0,71,11.2631578947368,400.868377257221,270.58036617942,110.476523837108,47.6107414546286,4.691347882,4.691347882,0,-1.75899797399735,-0.0206143807754126
"1998_41_39_8847",28,24,0,841.3211147,0.757383287,418.1655225,1.73618265147967,1.10501409227751,5,4,64,1595,99.4709362225967,130.794143676758,3349035.424,859.4815133,93.91777499,0.194340706,0.12837091,8.022570937,4.194411006,48.34178848,482814.9999,76.03557385,2.185999638,0.879729454,5.828690334,0.187134341,276.4203347,561.751465771754,0.809597265885994,0.7265364656507,0.044615165450479,5.71804112738528,128.018188,64,90.3842138353314,0.00298511331171937,0.437629393927092,0.00316265231226545,0.173237992088719,0.833874821592393,0.0042456855173586,0.405766904668678,0.0588235294117647,53.2142857142857,20.1648351648352,401.623671728098,270.458882944977,111.041243115232,44.0719263660884,5.201806466,5.037601742,0,3.46714077034868,0.592337110938459
"1998_41_41_8877",14,10,0,815.0484164,0.744770422,441.5821082,3.17739527738033,1.75187540168066,10.4,4.8,65,2215,107.275555084667,209.819854736328,3226110.621,1045.45625,96.97014624,0.612331002,0.235691953,8.040056818,4.202954545,52.25738636,569033.491,57.54855868,2.317263965,1.054162777,5.291851049,0.216079952,218.746108,544.292017002146,0.593466761796646,0.658185777636876,0.0514114415672321,4.18593663473835,244.3746848,62,82.9895105027388,0.000694637533524584,0.352371724869571,0.00807406735161192,0.145856914754054,0.458544443919576,0.00435010973707099,0.342664316667975,0.0714285714285714,43.0769230769231,19.7435897435897,402.076282614076,272.02351003072,110.740988582181,43.8514737728527,4.361823927,4.210645018,0,3.71476453911438,0.482041179068905
"1998_41_43_8851",24,21,0,962.742844,0.767454189,439.61665,2.51206303914158,1.85814268304774,7.6,4.2,64,2049,99.6944759832529,153.108612060547,3128202.907,885.9010346,94.38535063,0.256701992,0.143142515,8.03382816,4.195321637,48.90373369,498916.9704,73.13776422,2.221529065,0.911653413,5.602365492,0.192534359,269.4731769,563.174610835927,0.774884701193804,0.697346941012988,0.0458926336665043,5.51027818465122,153.2700294,64,83.1510095122306,0.00688122587771603,0.422304213749752,0.0048462069683314,0.169414536487765,1.09497652346169,0.00531168398085653,0.563657397658036,0.2,44.375,15.8928571428571,402.451506007609,270.371347059271,110.83211757016,43.5753000232189,4.682131227,4.564348191,0,6.71467278021193,2.18946161231692
"1998_41_43_8854",19,8,4,763.3086219,0.815027237,415.5183109,1.44034001122317,0.0200336462847172,11.4,4.3,66,1185,107.224331572376,109.398864746094,3604542.247,936.0393035,95.11766292,0.374331557,0.186237598,8.115721393,4.23199005,50.57711443,525007.7371,70.73634127,2.283640484,0.982718136,5.673909011,0.19529768,270.175484,560.882150073093,0.743671985817122,0.699125652082374,0.0461479534905806,5.34185247705125,134.3105447,64,86.1985281104053,0.023311984627278,0.553475395467733,0.0377486109841914,-0.0719434426072575,2.9901578599679,0.0206522569604298,0.49092068584941,0,47.2222222222222,15.5555555555556,397.950631199825,269.485329925696,109.684897204798,43.4347151911721,4.680277658,3.947390149,3.218875825,-1.34413727978268,0.129120609264988
"1998_41_43_8857",20,16,0,979.6328017,0.78305005,419.4786653,1.77639885755702,0.40469709374928,10.8,4.4,58,1399,106.746784196435,170.152633666992,3042355.17,917.258427,95.1562908,0.335104032,0.143078541,7.947752809,4.174016854,49.18632959,513332.7557,65.16772864,2.219214329,0.933671378,5.467311107,0.201521281,252.5676069,559.638091719598,0.684849399783456,0.687906536399678,0.0482799394561333,5.13491470100158,167.3368465,64,90.2917390572931,0.00096559443320443,0.449519650550377,0.000258309378707185,0.0209095968164191,1.06371548565849,0.00268908809103781,0.17860257014807,0.208333333333333,48.1578947368421,13.2748538011696,403.007403000736,269.297384361608,111.466907108326,44.0768387102775,5.379897354,5.204006687,0,2.58559607420641,-0.103619592281837
"1998_41_47_8860",27,13,0,1188.818257,0.773440006,499.7962528,2.98602625967395,1.8321050002499,8.8,4.2,61,2182,104.607058615317,180.103973388672,3590109.664,905.4595324,95.16336679,0.306522512,0.113776829,7.830170863,4.13772482,48.18435252,504795.6241,61.6797089,2.165441676,0.899025652,5.428891379,0.205643224,244.8386934,557.502136801183,0.648145509985061,0.693329874147856,0.0496995892539804,5.08129051435057,200.1186737,62,89.2008655391448,0.000101693170525941,0.453930411678466,0.000838736319593567,0.0242970398423321,1.07691311608456,0.00154612422988544,0.188021723646541,0.0810810810810811,44.2647058823529,13.8770053475936,407.629773022267,272.73257652921,112.596614598636,43.4644177145597,5.547128665,4.941642423,0,0.562278192278562,0.272450148567388
"1998_41_49_8811",22,21,0,722.6294251,0.766465615,369.6460545,-0.649112854152204,-0.214337706661889,5.6,4.2,35,495,88.9978820633372,47.1107788085938,3669729.687,739.5689655,94.1750638,0.02128047,-0.070876088,6.782702523,4.024370027,41.22844828,372801.5249,58.50220123,1.742450139,0.65885675,7.542998606,0.173425805,225.1554226,504.079460186597,0.621206919001843,1.11209338466811,0.0430939013650496,5.46116654866255,52.84102632,59,79.2173016704693,0.017884178626127,0.437771627088087,0.00271608227512926,0.173221437826638,1.13015051860146,0.00167465535256087,0.288348163167804,0.075,43.0555555555556,12.8095238095238,405.631731181772,270.403281451757,111.118721522185,42.9324986257019,5.598421959,5.686975356,0,0.663766445562028,-0.322016571606577
"1998_41_5_9348",26,19,0,980.2988564,0.750998168,438.3156794,2.58000534172797,2.01247921873563,6.2,3.9,62,2115,98.8456398987216,190.003189086914,3690576.941,884.7944236,95.18871698,0.264368252,0.069042436,7.5917603,4.080024969,46.51602164,481103.1276,58.49437856,2.069070085,0.84661674,5.617176042,0.210450124,236.4371912,543.745659746041,0.614509580713124,0.739904293606319,0.0515805970794293,5.08291945149246,215.7027238,62,90.2520607093488,0.000572593291264634,0.448217793438888,0.000866365207577093,0.168301257200261,0.968343036125454,0.00172566404245512,0.17847653446687,0.285714285714286,48.5,20.5789473684211,405.971169687212,272.810941894631,111.680470459347,42.9118839488926,5.627621114,5.342334252,0,2.99341408496462,0.264615150843165
