"","lichen.rich","Parmeliaceae","Physciaceae","fric","fdiv","raoQ","wetness","rain_lowRH","mat","iso","pseas","ap","rh","totalNS","radiation","ap_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_mean","iso_reg_mean","pseas_reg_mean","ap_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","mat_reg_var","iso_reg_var","pseas_reg_var","ap_reg_cv","rh_reg_cv","mat_reg_cv","iso_reg_cv","pseas_reg_cv","totalNS_reg","regS_tree","bark_moist_pct.ba","bark_moist_pct.rao.ba","wood_SG.ba","wood_SG.rao.ba","PC1","LogSeed.ba","LogSeed.rao.ba","PIE.ba.tree","propDead","light.mean","lightDist.mean","regS","regFIA","regParm","regPhys","tot_abun_log","parm_abun_log","phys_abun_log","bigTrees","diamDiversity","lichen.rich_log","Parm_log","Phys_log"
"1998_33_7_8944",-0.678533133866852,-0.524386259263081,-0.439318240127211,-0.161852877874185,0.798589283280144,0.0399327582456314,0.861749052307764,-0.415646189569075,-1.02522567558456,-1.42874729563148,-0.589585551116284,0.608386598814565,0.960895716763844,0.822076822889586,-0.371462845423458,0.920578316095359,0.845083317875783,0.960955603460115,0.108541142375867,-1.02841857497621,-1.55752515950432,-1.13315524307563,-0.693916384611377,-0.662745490058087,-1.22472363502319,-0.356697078145486,-0.620949505227353,-0.933039892439225,-1.05135665191475,-0.585734596055454,-0.676357840342314,0.0917374576556629,-0.585147504523761,-0.955232129280305,0.658001379888116,0.251644496798724,0.699675812635229,0.183316642816619,0.886047778005248,-0.479714252579795,-0.0521460393792636,0.108681754837554,0.37502693087642,-0.669265792531615,0.691084718197214,0.215017865222646,-0.848217279888939,0.547735515715191,0.747595339902649,0.51908701120911,-0.153029647525709,0.0577442275291278,0.246000426561806,0.397225186170871,0.350604043803832,0.171761064317947,-0.537041245102075,-0.232965152606091,-0.203939283261497
"1998_33_9_7435",-0.0986134821219825,-0.0276400639118964,0.109259016862806,0.419291628162639,0.220673935861205,0.11938097788716,0.873685319538983,-0.463004248181892,-0.445645461117714,-1.11216251145227,-1.02884092030476,0.599607660347707,0.991567924658877,0.632218146243027,0.045596684829667,0.912378319838522,0.786438239147185,0.910286441995246,0.15568403128305,-0.686117031512947,-1.3803729601662,-1.21934612481269,-0.562507740023184,-0.640458356580738,-1.03274059945791,-0.281623871384648,-0.641536804910066,-0.860560140974275,-1.51787722642931,-0.573552640870566,-0.658299486524074,-0.443567652501265,-0.542172579689923,-1.17501701483335,0.898609893141264,0.582347081139994,0.751643458066304,-0.0666791618379082,0.698869531213144,-0.1189548895998,-0.731190851414476,0.945229055306589,1.46845820426328,1.19279997204163,0.255532500513872,-0.341103603377214,-0.100549513502416,0.56346016734384,0.802262242342687,0.507540680113169,-0.233315195391274,0.210772791528508,0.284778262054797,0.746598426800751,-0.688085576661331,-0.292062998609254,0.193105072918371,0.339930403240275,0.422222896404234
"1998_33_9_8173",0.0463664308142347,-0.0276400639118964,0.109259016862806,0.341077303118006,1.24889245683493,-0.04885008313539,0.774819646995329,-0.920465477023886,-0.512520101248504,-1.27045490354187,-0.589585551116284,0.320876364024975,1.09215690448053,0.523657668391254,-0.0816555262272458,0.905435960339364,0.804366301217287,0.924736900799445,0.13783079449091,-0.827581967858007,-1.45878173682434,-1.18324712235206,-0.595285766378886,-0.632515834222671,-1.04187116449594,-0.282468136213437,-0.626378930857985,-0.869231528848138,-1.31331857578932,-0.576542306364208,-0.653846085481515,-0.240877288438539,-0.523566548322761,-1.09164064787251,0.929198631701283,0.416995788969359,0.678099573356815,0.798050356216259,-0.569510900476273,0.858108632175075,0.362659694064457,-0.994328577529347,0.781409322670204,0.987072372080942,-0.169868111651871,0.290011478326305,-0.0753172453507447,0.471216700319013,0.659380658343818,0.363500104530383,-0.286070352371801,0.966996153196482,0.857477348671989,0.97922608475692,-0.399086343651845,-0.492612463524182,0.33366508960375,0.339930403240275,0.422222896404234
"1998_34_5_4714",0.771265995495321,0.303524066322227,0.109259016862806,0.855186664017896,0.685330056023032,0.349810701242912,0.547194203546012,0.326084019156757,0.936430434918614,-0.795577727273048,-0.973933999156203,0.630333944981709,0.36390177244468,1.37224595997314,0.317288000880479,1.01401963689815,0.673625552208338,0.866330466565232,0.419430216358171,0.368305582028098,-0.689991906916896,-1.31270646160175,-0.762640417523115,-0.758545522430466,-0.873687849866356,-0.853487327233664,-0.324696590961318,-0.649567342939749,-1.64056476396331,-0.593199180167782,-0.733762603882429,-0.798431677194724,-0.499396752879522,-1.19392361426938,1.47035894259933,1.52721160782934,0.770725944987831,0.110257026251873,0.557802197138596,-0.113648495226107,0.200217405362665,1.01996432420012,1.57304990013962,0.364032945705398,-0.974261996474373,0.0640566959880089,-0.0726395564174886,-1.31826468189783,-1.03148715206426,-1.22829679960115,-1.24761105132393,0.550847256758641,0.343583586369159,0.139685685922723,-0.870475701867186,-0.151393707780184,0.896327082228053,0.611923938840929,0.422222896404234
"1998_34_5_4716",0.771265995495321,0.303524066322227,0.657836273852823,0.878024777622822,-0.0457936512948185,0.338915781742717,0.53343124000331,0.430505221829947,0.91413888820835,-0.637285335183439,-0.919027078007643,0.661060229615711,0.307744406950243,1.57064368956947,0.0791718309385157,0.997524074067365,0.682290125151349,0.865416318262215,0.385367509575065,0.326310290932631,-0.716390970343474,-1.31069658737179,-0.739296812721094,-0.751740665346972,-0.859401281472485,-0.847831470503241,-0.368528684142714,-0.609918265702314,-1.66875030969663,-0.59108319840008,-0.729447553291647,-0.823852173023909,-0.43583253023373,-1.20561011443675,1.55651987917985,1.52721160782934,0.749797864038334,0.06526595002331,-0.0141445034991027,-0.818653075785772,-0.480281557827799,-0.312438970135158,0.203664159494002,0.881944089102623,-0.56433049747829,0.636345618841391,0.422435375244531,-1.19238491263947,-0.875792941925251,-1.18183495578606,-1.10589457538533,0.382447599219166,0.18895340713486,0.926264541363779,-0.357823676697734,0.0359323930479955,0.896327082228053,0.611923938840929,0.866492033094308
"1998_41_1_8785",0.626286082559104,1.2970164570246,-0.987895497117228,-0.396429859857622,-0.775990207759838,-0.0596949412322006,-0.418331000848043,-0.706745477484982,-1.11439186242562,0.629053801533432,0.398739029557795,-0.671143682729945,-0.0872795772008083,-1.0857175306804,-0.37116987359962,-0.262528818011946,0.133436997802086,-0.0607165076849226,-0.691974104897463,-0.453667944790473,0.690426771587184,0.521532620034875,1.97221573812084,0.182408006293674,1.52139264736893,1.3636172130423,-0.463661817067735,0.49170597998514,0.616181132208755,2.20731248490626,-0.0106662916914088,-0.388878238493176,0.330134322383238,0.276998371635713,-1.16217683495891,-0.409760671883815,-0.708995463904308,-1.12111493642593,-0.851692797239047,0.589361338734462,1.54579587597836,-0.667014741004491,-0.215761259061447,1.06737980685934,2.07094342463939,0.513198212060645,1.93989161109395,1.29445629479104,1.26117974424942,1.04306604639402,-0.462480091495922,0.503757217723767,0.867897542939842,-1.32284858010851,0.0751854531724504,-0.477884255835559,0.798392787324543,1.1848194946873,-1.2743705996173
"1998_41_1_8790",-0.968492959739286,-0.524386259263081,-0.987895497117228,-1.63200460571171,0.471470288668135,-1.39022684753094,-0.420058343295588,-0.660512630775595,-0.891476395322982,0.470761409443824,0.343832108409235,-0.653585805796229,-0.108153789969701,-1.08929572992298,0.192903165913764,-0.265922535280286,0.175925614758093,-0.0380194061922775,-0.771979727530333,-0.524130187021812,0.60155324974715,0.444445376914415,1.94477997469029,0.0575635164859479,1.48642693749616,1.32730746839034,-0.426467373905152,0.508415942977669,0.549002681286917,2.11920037474472,-0.108996513488196,-0.255299088437301,0.385284918058605,0.180513657294302,-1.19046251325872,-0.50424712455275,0.0292309635977504,0.231991446999958,-0.597278093456864,0.129104336856754,1.66010293425993,0.0988293117783051,0.0828377574926412,0.633091511477963,3.53498449248254,1.00098988827009,0.0428410917045801,1.16982647394492,1.1151196046171,0.950426661731353,-0.517056460946635,-0.833148980929225,-0.254449839696652,-1.32284858010851,1.19168459798477,0.46471649797375,-1.08058560481588,-0.232965152606091,-1.2743705996173
"1998_41_13_8819",0.0463664308142347,-0.193222129028958,0.657836273852823,0.831680375916297,0.794171514759781,1.00454443577863,-0.46178190821418,-2.00719718482958,0.0447685665080795,1.7371005461607,0.179111344963555,-1.24835888692584,0.415777132306874,-1.38540830972706,-0.116452456459185,0.170159920051565,0.210027321709026,0.18547175133971,-0.149448464481016,-0.221151281653441,0.883408676102043,0.946613706770801,2.29410924632058,0.341577108116457,1.78167058103385,1.85871332542039,-0.564188143744255,1.09602025572775,0.760908748479162,2.75937616511824,0.0949517592512492,-0.732366662373248,0.882260549811939,0.34508859701746,-1.30863126179508,-0.338895832382115,-0.958538816358075,-1.23522272149695,-0.224879286178057,-1.44863793349675,0.884565802678016,0.379436303716464,-1.2069460620638,-1.72104578858743,-0.974261996474373,4.30557857996771,-1.68936863012621,1.528444041342,1.4853146961479,1.1770618682019,-0.3832084977728,-1.92042140768724,-1.43478749253968,-0.474895203005778,-0.705221320877674,-3.17754062109418,0.33366508960375,0.177166678365784,0.866492033094308
"1998_41_15_7405",1.93110529898506,1.95934471749284,-0.987895497117228,1.43830823753105,0.582217842067947,1.16588943055861,1.20393644811981,2.11453906497736,0.31226712703124,2.05368533033991,2.37538819090595,1.96473259194408,0.217563828895891,-0.509343072877877,1.05675989621474,0.548140070090517,0.255793588402026,0.392395862094231,0.374847362259546,0.0913031614684747,1.41933847574653,1.68297051212091,2.27394852344284,0.484491852383418,1.7359178319685,2.03290414033735,-0.399101296343563,0.549308008289012,1.06737414996568,2.20025370689847,0.191861498937805,-0.725879543461623,0.116124275146827,0.698404853038961,-0.356029161845352,-0.268030992880414,-0.417295627412978,0.462361594874187,0.528045959543545,1.69395195105131,-0.31692534827176,1.56820804951626,0.973519453763546,0.838688879753523,-0.974261996474373,-0.697920912477264,0.691823246440068,1.23136735605214,1.44307002349287,1.08628398658528,-0.219950285984215,0.93591019759423,0.838325305605492,-1.32284858010851,-0.122475000744405,-1.29666478253233,1.51933440165386,1.45681303028795,-1.2743705996173
"1998_41_19_8077",-0.0986134821219825,0.469106131439288,-0.987895497117228,-0.518503446635831,-1.07733362286429,-0.1832383495612,0.800138071691445,1.07237019893028,-0.846893301902455,1.10393097780226,1.99103974286603,1.16804392607674,0.283556554276853,-0.882040848942828,-0.209936337388456,0.207428673818947,0.109569729420337,0.147367657395794,0.0917667269306628,0.00265244088134328,1.15122530466112,1.26934314123791,2.27781180640047,0.564394382841798,1.78283207937821,1.88889972615762,-0.527996030823159,0.925706449026316,1.01520779538198,2.6385979468969,0.277250512596805,-0.829741956401628,0.587911508355232,0.803181223501311,-0.928796631337397,-0.24440937971318,0.976275768810523,-0.505545642296995,-0.637949734151348,-0.824080971773005,1.59072415300759,-0.709770320998635,-0.786204429657325,-0.713458301116171,1.11104171581004,-0.643340117016592,0.403845111933629,1.40702993565428,1.50489737278298,1.17968172955214,0.0124067641888421,0.573537621373153,0.76089885082527,-1.32284858010851,0.154416422385146,-0.237554782966155,0.193105072918371,0.728099166092775,-1.2743705996173
"1998_41_19_8080",0.336326256686669,0.965852326790473,-0.987895497117228,-0.0712833321933375,0.302283094558979,0.699304271111993,0.788868978555785,0.614160617987663,-0.757727115061401,1.10393097780226,1.99103974286603,0.96832307595573,0.464498974911486,-0.909869124700281,-0.104106881396924,0.252392745202996,0.134194635333939,0.181997287918007,0.117243461422984,-0.0214443049823988,1.11414162744408,1.25424977402556,2.31685958341329,0.552531556339002,1.8133672673941,1.93387141775564,-0.559785354340263,0.989751077471046,0.973427375537809,2.73137416105654,0.263806226914971,-0.855328359482181,0.668068728235389,0.695237967933828,-0.919307019027283,-0.268030992880414,-0.701120568916333,-1.23522272149695,-0.972220361644035,-1.44863793349675,1.35030707199681,-1.04673626365069,-1.2069460620638,-1.72104578858743,0.0312303595537547,-0.438395385790569,-0.73131082846188,1.50798702187296,1.52137670881106,1.26541282009058,0.110918727979761,0.755036109300799,0.897276184140231,-1.32284858010851,-0.287294775320492,-1.39427255821404,0.582683354550462,1.0220557698128,-1.2743705996173
"1998_41_19_8083",1.93110529898506,2.45609091284403,-0.987895497117228,0.683620883893543,-1.15273139043006,0.88123075414279,1.09493661063578,0.761259603865422,-0.245021540725344,1.10393097780226,1.93613282171747,1.30631220692975,0.68277373000435,-0.887590492428176,-1.41591353450546,0.337466762195089,0.175959021632252,0.244852365465366,0.174244231837797,-0.022455094782791,1.1243856366469,1.30198042208697,2.36424152819331,0.533189547865678,1.84501992559799,2.01269768708897,-0.574733226932223,1.05924397272669,0.956691544904359,2.80518853331211,0.241789877369507,-0.873564682891922,0.733495996277474,0.620594394032022,-0.849774542093399,-0.291652606047648,0.266397411983378,1.45429470919051,-0.487264111193431,-0.151983647554678,1.39333153980848,-0.431382957520506,-0.726355690836145,-0.140139796123487,-0.686202024206856,-0.929060834682608,0.455256859420521,1.54170873662573,1.58132538492403,1.26351251347019,0.0550958329316787,1.21978080039089,1.19302511560147,-1.32284858010851,3.62962164855458,0.105409783596745,1.51933440165386,1.62717128005653,-1.2743705996173
"1998_41_19_8084",0.916245908431538,1.62818058725872,-0.987895497117228,-0.0912517982366218,-0.88377353692766,0.379284598508079,1.19476710829305,0.908837934296098,0.200809393479923,1.10393097780226,1.93613282171747,1.45774889548305,0.712399873474428,-0.789150329441821,-2.20385818031982,0.426518506893823,0.221500336343784,0.311862445584642,0.23128373753277,-0.0284170679395267,1.13258660040364,1.33828650360266,2.40183323149541,0.494614100523801,1.8671910823675,2.08168581152983,-0.59082560821842,1.11103903439802,0.929353839625668,2.83783158585917,0.205260539616689,-0.89042635548957,0.781882823593394,0.528290113401045,-0.88962645032847,-0.291652606047648,1.21607006768955,-0.418242386316528,-0.349965442186994,-1.00179892451264,0.455452518006491,-0.781607261284901,-0.102745670999051,0.112321270303682,-0.12160447856252,2.64378828960253,-0.991235621024711,1.54215874172085,1.59627192876659,1.3046960422153,-0.00925914627404961,0.612744140339673,0.88728282085799,-1.32284858010851,-1.39784661705524,-0.12230721073609,0.988661991535493,1.32838727477002,-1.2743705996173
"1998_41_19_8094",1.35118564724019,0.469106131439288,2.85214530181289,0.991088993019319,0.383953905419446,0.542396118682576,0.618932970035051,-0.372227954550357,0.981013528339141,1.7371005461607,2.21066742746027,0.406471014076838,0.720902118453282,-1.13367432311028,-0.564253977340036,0.497070894087688,0.259472931319156,0.367268128778369,0.277278952503935,0.0166352302457721,1.23901394563443,1.46236494954836,2.38412961459108,0.457372647191102,1.83658375239418,2.1108757285045,-0.559130063628332,0.874315611989723,0.981904320493851,2.67081303132561,0.171452986900467,-0.876518346702872,0.500617039196309,0.593414403504204,-0.886505788110259,-0.291652606047648,-0.636766007055897,-1.23522272149695,1.80361791865817,-1.44863793349675,-0.645413537327765,2.60626167074309,-1.2069460620638,-1.72104578858743,-0.974261996474373,-1.41098001888851,-0.035895713833192,1.24374843910726,1.36965523152964,1.06963085794634,-0.304029145243967,-0.685557444048308,-0.622638923591742,0.362412608145236,0.263118129530003,1.40424134575589,1.23768025648221,0.728099166092775,1.93692334945011
"1998_41_19_8098",1.78612538604884,1.95934471749284,-0.987895497117228,1.4535905095796,-0.173706026026212,0.856986600809022,0.76405215091525,1.31056608666891,0.535182594133873,1.57880815407109,2.32048126975739,1.23388596457818,0.151169110898563,-0.916691915412004,0.315924172782032,0.58945060676656,0.302633803574329,0.436099181395514,0.349147046812797,0.0013153425572154,1.24549219697203,1.4980171104081,2.41815308672103,0.429802749812949,1.86064902309295,2.17205325811887,-0.571084483487458,0.851985244834098,0.946262648790389,2.69089957880697,0.144151397282956,-0.882650877392816,0.475937834324858,0.482775477775572,-0.843328988950566,-0.291652606047648,0.953671945721198,-0.0213637579055959,-0.202994234555343,-0.916239498099647,-0.16637409876322,-0.364551882727022,-0.263659034426249,-1.03914881829368,1.60954866386457,-1.06532763849255,-1.14555975987873,1.21680458509182,1.34556767834051,1.06034044447888,-0.407783248903017,1.13814359830986,1.04937540454124,-1.32284858010851,1.64770544616237,1.89033482252601,1.45338968925629,1.45681303028795,-1.2743705996173
"1998_41_23_8788",1.20620573430397,1.79376265237578,-0.987895497117228,0.915719965074143,-0.912878755495694,0.353208947846851,-0.648439292411557,-0.388684685983541,-0.713144021640875,0.787346193623042,0.234018266112115,-0.747959394314949,-0.430286988849511,-1.22330938832549,-1.28673110675406,-0.187764308608704,0.165189611029071,-0.00667130318601523,-0.627702236927401,-0.444037301307323,0.704099381913228,0.565994733339534,2.03370505724168,0.126077481904661,1.56606823285926,1.44219005282919,-0.448547040576143,0.617290747302785,0.631747048017829,2.30686784515452,-0.0569545002732699,-0.374856764874476,0.458819762711299,0.283175850370911,-1.17647787912429,-0.409760671883815,-0.192683497360279,1.62427313791309,-0.546185792570389,-0.275208333351717,1.64709602766077,-0.262912984700902,-0.498688060686133,0.509307982247494,-0.174895573432011,0.442404916718773,-0.0643869286712878,1.32952796889861,1.29781820426895,1.0833400678951,-0.467614486839479,0.863443331192098,1.02328882234473,-1.32284858010851,1.27283454250713,-0.35155831295882,1.1588635944892,1.39429074626537,-1.2743705996173
"1998_41_23_8797",-0.2435933950582,0.137942001205165,-0.987895497117228,-0.139284381650641,-0.994349848599828,0.0267250865570334,-0.738743138439517,-0.594264783873855,-0.713144021640875,0.94563858571265,0.0692975026664353,-0.914759225185246,-0.427000417828321,-1.26171534748244,0.636576200012247,-0.0889292133612533,0.140557343772288,0.0244210457292098,-0.433279288818447,-0.362075710169724,0.796733450849145,0.684315263424266,2.11908039290162,0.241739675387384,1.64143005700864,1.56779399817399,-0.43897268285535,0.734727465715868,0.719363086998423,2.46646473964109,0.0322578227623969,-0.438674494484763,0.543439017141371,0.409355717117616,-1.21519397782885,-0.315274219214881,-2.69611198658983,-1.23522272149695,-0.972220361644035,-1.44863793349675,1.35030707199681,0.155725430018082,-1.2069460620638,-1.72104578858743,0.0408064772302131,0.0218524981374644,-0.111544801506737,1.33351213029493,1.28210444132721,1.11428984696411,-0.327530798293075,0.111564850239984,0.490085206413992,-1.32284858010851,-0.0797569897201437,0.606303476698715,0.0391389948366623,0.483498183323004,-1.2743705996173
"1998_41_25_8038",0.916245908431538,1.46259852214166,-0.987895497117228,0.992230573778254,-0.543072192662903,0.404828966440373,-0.360953849203896,-1.92017313245077,-0.445645461117714,0.787346193623042,0.124204423814995,-1.1210642791564,0.471587882434441,-1.31293784480399,-0.670814786412631,-0.180401781371552,0.0455552569379913,-0.0711057212563009,-0.404193867977614,-0.30719481256189,0.858687311837512,0.690225822524074,2.04745313245497,0.472112156933872,1.60102046107711,1.52560808946686,-0.402014047896124,0.569655689495483,0.81386345646649,2.3448432556156,0.2201473452892,-0.434173686930158,0.344192795239887,0.64507988589809,-1.24062150974319,-0.268030992880414,-2.69611198658983,-1.23522272149695,-0.972220361644035,-1.44863793349675,1.35030707199681,0.155725430018082,-1.2069460620638,-1.72104578858743,1.7522591363833,-0.0150761749817594,0.0707799581857044,1.43314403196194,1.42498740890281,1.35577165530282,-0.241063018303119,0.938087318197577,1.13306469393673,-1.32284858010851,-0.669706444764868,-0.0843557413338192,0.988661991535493,1.25871589516667,-1.2743705996173
"1998_41_29_7379",2.51102495072993,1.95934471749284,0.657836273852823,1.80231061000298,-0.0946169683276914,1.38771977022565,0.119245974965303,-0.753421317259316,0.668931874395453,1.42051576198148,1.82631897942035,-0.203665209369772,0.423410488797075,-1.03279781244536,-0.223753871062856,0.283293841381652,0.149832477568094,0.205984154287117,0.140098544960974,0.0636061963477655,1.29204266212313,1.43355564495878,2.25921250745696,0.545574632306431,1.75067397582121,1.93088831588637,-0.431797394394179,0.729828263856886,1.1058515858725,2.46261808069441,0.255743573812792,-0.748282563492931,0.33751885954668,0.964216097169425,-0.999543837652134,-0.24440937971318,-0.322115067689648,2.26627271200216,-0.384311561922598,0.144048720216079,-0.0132478791838268,0.0545993049326614,0.709461407659463,0.616687808669784,-0.230665323876827,-0.67029634661146,-0.534562148905697,1.35375542566641,1.51312864654409,1.2032457739574,-0.0843620753905928,1.42860302998387,1.16707653981917,1.13932393390008,1.79118513337037,1.25592317523587,1.75909521360325,1.45681303028795,0.866492033094308
"1998_41_31_8823",0.0463664308142347,-0.0276400639118964,0.109259016862806,-0.488578911760349,-0.634552619030938,-0.253221458936307,-0.607868074396339,-0.488121500569667,-0.445645461117714,1.10393097780226,0.563459793003475,-0.752348863548378,-0.351713959709819,-1.32536774832434,0.874490656013115,0.167294954771467,0.253294088652072,0.203888228756124,-0.246630809019044,-0.307801828307902,0.802801359011097,0.847983254134775,2.27645992851253,0.141653523083006,1.74625814319337,1.81227773185089,-0.510676188215189,1.17115012260789,0.709315313792219,2.69163016308684,-0.0578512967567814,-0.590862723768825,1.00060245872206,0.285011646140307,-1.27088780074033,-0.362517445549348,-0.958538816358075,-1.23522272149695,-0.224879286178057,-1.44863793349675,0.884565802678016,0.379436303716464,-1.2069460620638,-1.72104578858743,-0.974261996474373,0.649639941164312,-2.04368425504614,1.64288848629309,1.51797296541723,1.28661871536049,-0.514095818302318,-0.833148980929225,-0.686679248626012,0.139685685922723,1.35804523215144,1.31023668146469,0.33366508960375,0.339930403240275,0.422222896404234
"1998_41_35_7349",0.0463664308142347,0.137942001205165,-0.987895497117228,-0.554176755044132,-1.72905296151219,-0.390957401749811,-0.509986708631796,-1.17999174317072,-0.155855353884291,1.26222336989187,0.508552871854915,-0.949874979052676,0.0264855691410122,-1.33869659701468,0.650788753042891,-0.118747145482831,-0.0599617764817275,-0.104752408229905,-0.129497640014214,0.0367086442573733,1.22455241926651,1.17568248712858,2.05378165002837,0.607443459029837,1.6108948686458,1.56407099818826,-0.299903686724239,0.657347619748542,1.21083385671436,2.27341726427771,0.342952929766977,-0.569795453205178,0.291384531388423,1.52295228542181,-1.2372871276104,-0.197166153378713,-0.958538816358075,-1.23522272149695,-0.224879286178057,-1.44863793349675,0.884565802678016,0.379436303716464,-1.2069460620638,-1.72104578858743,-0.974261996474373,0.516696717935098,0.698981137852585,1.46854390163054,1.6776362733017,1.30658399960388,-0.0124151548693723,0.0720362234224765,0.384072442588177,-1.32284858010851,1.08339804541073,0.292643887872535,0.33366508960375,0.483498183323004,-1.2743705996173
"1998_41_35_7353",-0.678533133866852,-0.689968324380142,-0.439318240127211,-0.634945390413557,-0.462106489398686,-0.602921833479238,-0.572277185590569,-1.42567696734521,0.000185473087552731,1.26222336989187,0.563459793003475,-1.10789587145611,0.0721076483715466,-1.33234378009969,0.131055833662442,-0.0629060161140315,-0.0317496773847716,-0.0620035396482257,-0.0900234827947671,0.0475497447045051,1.2305550520686,1.21609365390465,2.09496911676838,0.579145746746906,1.64008008454427,1.62263940917578,-0.330069792593042,0.708189552509019,1.19416812593347,2.33803124791507,0.315742645038286,-0.614167183804752,0.339493795536246,1.42588875225116,-1.24089516787145,-0.197166153378713,-0.958538816358075,-1.23522272149695,-0.224879286178057,-1.44863793349675,0.884565802678016,0.379436303716464,-1.2069460620638,-1.72104578858743,-0.974261996474373,1.11494122246656,0.0810165125713577,1.4787598988262,1.6776064221754,1.33017087725407,-0.0720229854405182,-0.725419672883549,-0.49251013372813,-0.0868637384701549,1.32517457573562,-0.204252489949316,-0.537041245102075,-0.504958688206745,-0.203939283261497
"1998_41_35_7360",-0.533553220930634,-0.0276400639118964,-0.987895497117228,-0.685678405742616,-2.1885911994193,-0.296078237598149,-0.336974065187001,-1.07058678273547,-0.311896180856134,1.26222336989187,1.33215668908331,-0.747959394314949,0.13891380974125,-1.17634792501669,-0.0367661095202306,0.0338463937200186,0.0240125776736599,0.017009202709135,-0.0303412799489433,0.0133218061242974,1.17390793742053,1.20620527238441,2.17217507684415,0.556882346720715,1.70003507111297,1.73179910619499,-0.41885081527132,0.814233266897156,1.10450550486214,2.48092613701389,0.287977699313642,-0.700735921316309,0.46711556914854,1.12294825539256,-1.16420501592799,-0.24440937971318,-2.69611198658983,-1.23522272149695,-0.972220361644035,-1.44863793349675,1.35030707199681,0.155725430018082,-1.2069460620638,-1.72104578858743,-0.974261996474373,0.704025805212623,-0.634772628681023,1.4262316207766,1.51423082871688,1.28646392579022,-0.214364671318964,0.0796429955558447,0.389788144743761,-1.32284858010851,0.536609510905036,-2.15579492596405,-0.321331812327994,0.339930403240275,-1.2743705996173
"1998_41_35_7362",1.06122582136776,1.62818058725872,-0.987895497117228,0.622426352950152,-1.38402326088678,0.656574357998243,-0.273241491523072,-0.790914068889804,-0.267313087435607,1.26222336989187,1.71650513712323,-0.57457535959451,0.0804243365425918,-1.16584169760178,0.228903179379465,0.0835541242487293,0.0478695170342691,0.0542761695899111,0.00677719531061338,0.0173587873205681,1.17945983376533,1.23385758798634,2.19767884858518,0.566973381597466,1.72068877383569,1.77400333882562,-0.456481254398676,0.820902455637262,1.08442444974768,2.50510545608231,0.2909654899578,-0.749910104530147,0.471538343994858,1.03742167084737,-1.07830620809633,-0.24440937971318,-1.13661846558913,1.74024469046117,-1.1187340077942,-0.915600807194807,1.68102304221351,0.3229904751097,-0.212800490893803,0.844065955629325,-0.974261996474373,-0.688774941346026,0.0485158164280166,1.41285200185541,1.56348016522151,1.24457629211345,-0.123243476027346,1.21574130651241,1.26913579065277,-1.32284858010851,0.922940188287509,-3.26650921230889,1.07600332305801,1.32838727477002,-1.2743705996173
"1998_41_35_7380",-0.0986134821219825,0.469106131439288,-0.987895497117228,-0.518503446635831,-1.72369893568494,-0.210526295428057,0.353024564167196,-0.219882578690573,-0.423353914407451,1.10393097780226,1.88122590056891,0.228697510122969,0.414345870565379,-1.07791956670969,0.0434370831378424,0.151352109639334,0.0806782420228951,0.104485297279724,0.05433941386493,0.0322674380210037,1.19532006056523,1.28751160341004,2.23024406406529,0.561414075442004,1.74286885844029,1.83132565372452,-0.464234607333426,0.860676502949921,1.07568446191244,2.53250355733404,0.280512219935068,-0.768690502206203,0.504760486022922,0.971504626090968,-0.984590927198991,-0.24440937971318,-0.649200644190533,-0.0887392429278889,-1.12581434268165,-0.915194208400142,1.29731237926172,0.313741084592082,-0.501981993742835,-1.09283243305533,-0.263714064881162,-0.431139225458371,0.0159225257087467,1.4149722731309,1.57672411349294,1.23007499884553,-0.0860731620949643,0.55738620413494,0.748762732021444,-1.32284858010851,2.68996091060222,0.685895831339992,0.193105072918371,0.728099166092775,-1.2743705996173
"1998_41_37_7348",-0.388573307994417,0.137942001205165,-0.987895497117228,-0.670655396583388,-2.2533677387604,-0.474036634845272,0.369830284084211,0.327026859049581,-0.668560928220348,-0.47899294309383,1.77141205827179,0.470118317961556,0.201442527135389,-0.778628341524162,-0.240716291435814,0.480361224323729,0.429115533965806,0.434068958103224,-0.121849307967924,-0.56290438209308,0.254698122073636,0.64011888162783,2.31019011246519,-0.147074944183394,1.78246666644305,1.95618706804038,-0.285051798916263,2.44662830943484,0.639703230183886,2.40654853897304,-0.287375571667379,0.0248562142882526,2.76466660889793,0.254464403132227,-0.928774957840711,-0.622355190388918,-2.0848678934412,0.612236237944257,-0.993702137699705,-1.32624250911375,1.59416221907736,0.0179040553210601,-0.445878825088433,0.0379406566930033,-0.593611318835154,1.16811851175825,-0.226963695271503,1.58236505210537,1.47008197331134,1.24335658984037,-0.511497388860145,0.0239104843529763,0.405868800254016,-1.32284858010851,-0.77393913334202,0.0107481514445801,-0.131062608117044,0.483498183323004,-1.2743705996173
